Image_Index,True_Label,Predicted_Label,U,FM1,FM2,FM3,C
38172,0,0,2.0,0.9,0.1,0.0,True
38173,3,2,5.0,0.5,0.2,0.1,False
38174,8,8,2.0,0.9,0.1,0.0,True
38175,4,4,1.0,1.0,0.0,0.0,True
38176,4,4,2.0,0.9,0.1,0.0,True
38177,7,7,1.0,1.0,0.0,0.0,True
38178,6,6,3.0,0.8,0.1,0.1,True
38179,0,0,1.0,1.0,0.0,0.0,True
38180,0,0,1.0,1.0,0.0,0.0,True
38181,4,4,1.0,1.0,0.0,0.0,True
38182,9,9,3.0,0.7,0.2,0.1,True
38183,9,9,3.0,0.8,0.1,0.1,True
38184,2,2,3.0,0.7,0.2,0.1,True
38185,6,6,1.0,1.0,0.0,0.0,True
38186,8,8,4.0,0.7,0.1,0.1,True
38187,2,4,4.0,0.4,0.3,0.2,False
38188,2,8,4.0,0.4,0.3,0.2,False
38189,0,0,2.0,0.9,0.1,0.0,True
38190,3,3,3.0,0.8,0.1,0.1,True
38191,5,6,6.0,0.3,0.2,0.2,False
38192,9,9,6.0,0.3,0.2,0.2,True
38193,6,6,2.0,0.9,0.1,0.0,True
38194,1,1,2.0,0.9,0.1,0.0,True
38195,4,4,4.0,0.7,0.1,0.1,True
38196,5,3,2.0,0.6,0.4,0.0,False
38197,1,1,1.0,1.0,0.0,0.0,True
38198,7,7,2.0,0.9,0.1,0.0,True
38199,0,0,1.0,1.0,0.0,0.0,True
38200,7,7,1.0,1.0,0.0,0.0,True
38201,0,0,3.0,0.8,0.1,0.1,True
38202,9,9,2.0,0.7,0.3,0.0,True
38203,1,1,1.0,1.0,0.0,0.0,True
38204,7,7,1.0,1.0,0.0,0.0,True
38205,0,0,3.0,0.8,0.1,0.1,True
38206,6,6,1.0,1.0,0.0,0.0,True
38207,4,4,1.0,1.0,0.0,0.0,True
38208,6,6,3.0,0.7,0.2,0.1,True
38209,1,5,4.0,0.5,0.2,0.2,False
38210,9,4,3.0,0.5,0.4,0.1,False
38211,7,7,2.0,0.8,0.2,0.0,True
38212,3,2,3.0,0.5,0.3,0.2,False
38213,1,1,2.0,0.5,0.5,0.0,True
38214,8,8,2.0,0.9,0.1,0.0,True
38215,2,2,2.0,0.8,0.2,0.0,True
38216,4,4,1.0,1.0,0.0,0.0,True
38217,2,2,2.0,0.7,0.3,0.0,True
38218,9,9,2.0,0.8,0.2,0.0,True
38219,9,9,2.0,0.8,0.2,0.0,True
38220,9,9,3.0,0.7,0.2,0.1,True
38221,1,1,5.0,0.5,0.2,0.1,True
38222,9,4,2.0,0.9,0.1,0.0,False
38223,9,7,4.0,0.3,0.3,0.2,False
38224,2,2,5.0,0.4,0.2,0.2,True
38225,8,8,3.0,0.8,0.1,0.1,True
38226,0,0,2.0,0.8,0.2,0.0,True
38227,0,0,3.0,0.7,0.2,0.1,True
38228,4,4,1.0,1.0,0.0,0.0,True
38229,9,9,4.0,0.6,0.2,0.1,True
38230,4,4,3.0,0.8,0.1,0.1,True
38231,3,3,2.0,0.8,0.2,0.0,True
38232,3,3,2.0,0.9,0.1,0.0,True
38233,4,4,4.0,0.7,0.1,0.1,True
38234,7,7,1.0,1.0,0.0,0.0,True
38235,5,5,3.0,0.4,0.4,0.2,True
38236,1,7,4.0,0.5,0.3,0.1,False
38237,0,0,2.0,0.9,0.1,0.0,True
38238,8,8,4.0,0.6,0.2,0.1,True
38239,4,9,5.0,0.4,0.2,0.2,False
38240,6,6,2.0,0.9,0.1,0.0,True
38241,8,8,1.0,1.0,0.0,0.0,True
38242,2,2,1.0,1.0,0.0,0.0,True
38243,2,6,3.0,0.7,0.2,0.1,False
38244,3,3,4.0,0.6,0.2,0.1,True
38245,1,1,2.0,0.9,0.1,0.0,True
38246,6,8,3.0,0.5,0.4,0.1,False
38247,3,2,4.0,0.4,0.3,0.2,False
38248,3,3,2.0,0.9,0.1,0.0,True
38249,6,6,1.0,1.0,0.0,0.0,True
38250,8,8,3.0,0.6,0.3,0.1,True
38251,2,2,1.0,1.0,0.0,0.0,True
38252,7,7,1.0,1.0,0.0,0.0,True
38253,3,3,2.0,0.9,0.1,0.0,True
38254,1,1,2.0,0.8,0.2,0.0,True
38255,6,6,2.0,0.9,0.1,0.0,True
38256,7,4,3.0,0.6,0.2,0.2,False
38257,3,3,2.0,0.8,0.2,0.0,True
38258,5,5,5.0,0.5,0.2,0.1,True
38259,2,2,1.0,1.0,0.0,0.0,True
38260,6,6,2.0,0.9,0.1,0.0,True
38261,1,1,1.0,1.0,0.0,0.0,True
38262,1,1,2.0,0.8,0.2,0.0,True
38263,8,0,6.0,0.2,0.2,0.2,False
38264,0,0,2.0,0.9,0.1,0.0,True
38265,2,2,2.0,0.8,0.2,0.0,True
38266,5,5,3.0,0.4,0.4,0.2,True
38267,7,2,5.0,0.4,0.3,0.1,False
38268,7,7,2.0,0.9,0.1,0.0,True
38269,2,2,3.0,0.5,0.3,0.2,True
38270,3,3,2.0,0.9,0.1,0.0,True
38271,3,3,3.0,0.6,0.3,0.1,True
38272,1,1,2.0,0.9,0.1,0.0,True
38273,6,6,1.0,1.0,0.0,0.0,True
38274,2,2,3.0,0.8,0.1,0.1,True
38275,4,4,2.0,0.9,0.1,0.0,True
38276,1,9,2.0,0.8,0.2,0.0,False
38277,2,2,4.0,0.5,0.2,0.2,True
38278,9,9,3.0,0.7,0.2,0.1,True
38279,5,8,3.0,0.4,0.4,0.2,False
38280,5,5,4.0,0.7,0.1,0.1,True
38281,5,5,5.0,0.3,0.2,0.2,True
38282,1,1,2.0,0.9,0.1,0.0,True
38283,0,0,1.0,1.0,0.0,0.0,True
38284,0,0,1.0,1.0,0.0,0.0,True
38285,6,6,2.0,0.9,0.1,0.0,True
38286,2,1,2.0,0.6,0.4,0.0,False
38287,1,1,2.0,0.9,0.1,0.0,True
38288,5,4,3.0,0.5,0.4,0.1,False
38289,6,6,3.0,0.8,0.1,0.1,True
38290,4,4,1.0,1.0,0.0,0.0,True
38291,2,2,3.0,0.4,0.4,0.2,True
38292,8,2,5.0,0.3,0.3,0.2,False
38293,8,8,1.0,1.0,0.0,0.0,True
38294,1,1,2.0,0.9,0.1,0.0,True
38295,7,7,2.0,0.9,0.1,0.0,True
38296,9,9,3.0,0.7,0.2,0.1,True
38297,8,8,3.0,0.8,0.1,0.1,True
38298,1,1,1.0,1.0,0.0,0.0,True
38299,9,9,2.0,0.9,0.1,0.0,True
38300,5,5,5.0,0.5,0.2,0.1,True
38301,4,4,2.0,0.9,0.1,0.0,True
38302,6,6,2.0,0.9,0.1,0.0,True
38303,3,3,1.0,1.0,0.0,0.0,True
38304,9,9,3.0,0.8,0.1,0.1,True
38305,8,9,3.0,0.5,0.4,0.1,False
38306,2,2,1.0,1.0,0.0,0.0,True
38307,2,2,2.0,0.7,0.3,0.0,True
38308,4,4,3.0,0.7,0.2,0.1,True
38309,4,4,3.0,0.7,0.2,0.1,True
38310,3,3,4.0,0.5,0.2,0.2,True
38311,8,8,4.0,0.6,0.2,0.1,True
38312,6,6,1.0,1.0,0.0,0.0,True
38313,7,7,1.0,1.0,0.0,0.0,True
38314,2,6,4.0,0.6,0.2,0.1,False
38315,0,0,2.0,0.9,0.1,0.0,True
38316,8,8,4.0,0.7,0.1,0.1,True
38317,7,7,2.0,0.9,0.1,0.0,True
38318,6,6,3.0,0.8,0.1,0.1,True
38319,7,7,1.0,1.0,0.0,0.0,True
38320,2,2,3.0,0.7,0.2,0.1,True
38321,0,0,1.0,1.0,0.0,0.0,True
38322,0,0,3.0,0.8,0.1,0.1,True
38323,9,9,3.0,0.7,0.2,0.1,True
38324,0,0,1.0,1.0,0.0,0.0,True
38325,2,2,5.0,0.4,0.3,0.1,True
38326,3,3,5.0,0.4,0.2,0.2,True
38327,0,0,1.0,1.0,0.0,0.0,True
38328,5,5,4.0,0.7,0.1,0.1,True
38329,6,6,1.0,1.0,0.0,0.0,True
38330,0,0,1.0,1.0,0.0,0.0,True
38331,0,0,1.0,1.0,0.0,0.0,True
38332,0,0,5.0,0.4,0.3,0.1,True
38333,4,4,1.0,1.0,0.0,0.0,True
38334,0,0,1.0,1.0,0.0,0.0,True
38335,3,3,3.0,0.7,0.2,0.1,True
38336,3,3,1.0,1.0,0.0,0.0,True
38337,1,1,1.0,1.0,0.0,0.0,True
38338,9,9,3.0,0.6,0.3,0.1,True
38339,2,2,2.0,0.9,0.1,0.0,True
38340,1,1,2.0,0.9,0.1,0.0,True
38341,9,9,2.0,0.9,0.1,0.0,True
38342,5,5,3.0,0.7,0.2,0.1,True
38343,0,0,2.0,0.8,0.2,0.0,True
38344,9,9,2.0,0.7,0.3,0.0,True
38345,7,7,1.0,1.0,0.0,0.0,True
38346,8,3,6.0,0.3,0.3,0.1,False
38347,7,7,1.0,1.0,0.0,0.0,True
38348,0,0,6.0,0.4,0.2,0.1,True
38349,5,9,4.0,0.5,0.2,0.2,False
38350,6,6,1.0,1.0,0.0,0.0,True
38351,0,0,2.0,0.9,0.1,0.0,True
38352,6,6,1.0,1.0,0.0,0.0,True
38353,1,1,2.0,0.9,0.1,0.0,True
38354,4,4,2.0,0.9,0.1,0.0,True
38355,7,7,2.0,0.9,0.1,0.0,True
38356,2,2,2.0,0.9,0.1,0.0,True
38357,9,9,2.0,0.7,0.3,0.0,True
38358,2,2,1.0,1.0,0.0,0.0,True
38359,5,5,1.0,1.0,0.0,0.0,True
38360,0,0,1.0,1.0,0.0,0.0,True
38361,1,1,2.0,0.9,0.1,0.0,True
38362,6,6,1.0,1.0,0.0,0.0,True
38363,0,0,1.0,1.0,0.0,0.0,True
38364,6,6,2.0,0.7,0.3,0.0,True
38365,0,0,1.0,1.0,0.0,0.0,True
38366,1,1,3.0,0.7,0.2,0.1,True
38367,9,9,2.0,0.9,0.1,0.0,True
38368,6,6,3.0,0.8,0.1,0.1,True
38369,7,7,2.0,0.8,0.2,0.0,True
38370,5,5,7.0,0.3,0.2,0.1,True
38371,9,9,3.0,0.6,0.3,0.1,True
38372,4,4,2.0,0.8,0.2,0.0,True
38373,6,4,3.0,0.6,0.3,0.1,False
38374,2,2,3.0,0.7,0.2,0.1,True
38375,8,6,5.0,0.6,0.1,0.1,False
38376,2,2,2.0,0.9,0.1,0.0,True
38377,8,8,4.0,0.5,0.2,0.2,True
38378,0,0,1.0,1.0,0.0,0.0,True
38379,9,9,2.0,0.9,0.1,0.0,True
38380,2,8,3.0,0.5,0.4,0.1,False
38381,7,1,4.0,0.4,0.3,0.2,False
38382,0,0,2.0,0.9,0.1,0.0,True
38383,4,4,3.0,0.7,0.2,0.1,True
38384,1,1,2.0,0.9,0.1,0.0,True
38385,5,2,4.0,0.3,0.3,0.2,False
38386,1,1,2.0,0.9,0.1,0.0,True
38387,4,4,3.0,0.5,0.4,0.1,True
38388,9,9,2.0,0.9,0.1,0.0,True
38389,4,4,2.0,0.9,0.1,0.0,True
38390,1,1,2.0,0.9,0.1,0.0,True
38391,4,4,3.0,0.6,0.3,0.1,True
38392,1,1,1.0,1.0,0.0,0.0,True
38393,6,4,4.0,0.5,0.3,0.1,False
38394,4,4,2.0,0.8,0.2,0.0,True
38395,6,6,2.0,0.8,0.2,0.0,True
38396,0,0,5.0,0.5,0.2,0.1,True
38397,9,9,2.0,0.9,0.1,0.0,True
38398,0,0,1.0,1.0,0.0,0.0,True
38399,5,8,5.0,0.3,0.3,0.2,False
38400,1,1,1.0,1.0,0.0,0.0,True
38401,1,1,2.0,0.9,0.1,0.0,True
38402,8,1,3.0,0.5,0.4,0.1,False
38403,4,4,2.0,0.9,0.1,0.0,True
38404,9,4,3.0,0.7,0.2,0.1,False
38405,8,8,4.0,0.5,0.3,0.1,True
38406,3,3,1.0,1.0,0.0,0.0,True
38407,8,3,6.0,0.3,0.2,0.2,False
38408,4,4,1.0,1.0,0.0,0.0,True
38409,4,4,2.0,0.9,0.1,0.0,True
38410,1,1,2.0,0.9,0.1,0.0,True
38411,3,3,3.0,0.8,0.1,0.1,True
38412,5,5,3.0,0.5,0.3,0.2,True
38413,0,0,1.0,1.0,0.0,0.0,True
38414,9,9,3.0,0.5,0.3,0.2,True
38415,3,3,3.0,0.8,0.1,0.1,True
38416,1,5,5.0,0.4,0.3,0.1,False
38417,2,2,2.0,0.9,0.1,0.0,True
38418,8,8,2.0,0.9,0.1,0.0,True
38419,6,6,3.0,0.5,0.4,0.1,True
38420,3,3,4.0,0.4,0.2,0.2,True
38421,0,0,1.0,1.0,0.0,0.0,True
38422,7,7,2.0,0.9,0.1,0.0,True
38423,4,4,1.0,1.0,0.0,0.0,True
38424,0,9,4.0,0.6,0.2,0.1,False
38425,5,0,3.0,0.5,0.3,0.2,False
38426,2,2,3.0,0.7,0.2,0.1,True
38427,4,4,1.0,1.0,0.0,0.0,True
38428,2,8,4.0,0.5,0.3,0.1,False
38429,9,9,3.0,0.8,0.1,0.1,True
38430,7,7,4.0,0.6,0.2,0.1,True
38431,8,8,2.0,0.9,0.1,0.0,True
38432,2,2,4.0,0.4,0.3,0.2,True
38433,6,6,1.0,1.0,0.0,0.0,True
38434,6,6,1.0,1.0,0.0,0.0,True
38435,7,7,5.0,0.4,0.2,0.2,True
38436,7,1,5.0,0.3,0.2,0.2,False
38437,1,1,2.0,0.8,0.2,0.0,True
38438,9,9,2.0,0.8,0.2,0.0,True
38439,9,9,4.0,0.7,0.1,0.1,True
38440,5,5,4.0,0.5,0.3,0.1,True
38441,6,6,1.0,1.0,0.0,0.0,True
38442,6,6,2.0,0.9,0.1,0.0,True
38443,4,4,1.0,1.0,0.0,0.0,True
38444,2,2,3.0,0.8,0.1,0.1,True
38445,1,1,3.0,0.8,0.1,0.1,True
38446,3,3,2.0,0.8,0.2,0.0,True
38447,4,4,2.0,0.9,0.1,0.0,True
38448,4,2,4.0,0.5,0.3,0.1,False
38449,6,6,1.0,1.0,0.0,0.0,True
38450,6,6,1.0,1.0,0.0,0.0,True
38451,2,2,2.0,0.8,0.2,0.0,True
38452,2,2,1.0,1.0,0.0,0.0,True
38453,0,0,1.0,1.0,0.0,0.0,True
38454,4,4,2.0,0.8,0.2,0.0,True
38455,7,7,1.0,1.0,0.0,0.0,True
38456,7,1,1.0,1.0,0.0,0.0,False
38457,7,7,1.0,1.0,0.0,0.0,True
38458,0,0,1.0,1.0,0.0,0.0,True
38459,8,8,2.0,0.9,0.1,0.0,True
38460,1,1,1.0,1.0,0.0,0.0,True
38461,1,1,1.0,1.0,0.0,0.0,True
38462,3,5,3.0,0.4,0.3,0.3,False
38463,4,4,3.0,0.7,0.2,0.1,True
38464,4,4,1.0,1.0,0.0,0.0,True
38465,1,1,1.0,1.0,0.0,0.0,True
38466,0,0,1.0,1.0,0.0,0.0,True
38467,7,7,1.0,1.0,0.0,0.0,True
38468,8,8,2.0,0.8,0.2,0.0,True
38469,8,8,4.0,0.5,0.2,0.2,True
38470,3,3,2.0,0.9,0.1,0.0,True
38471,9,9,2.0,0.8,0.2,0.0,True
38472,7,7,1.0,1.0,0.0,0.0,True
38473,1,1,1.0,1.0,0.0,0.0,True
38474,3,3,5.0,0.5,0.2,0.1,True
38475,1,1,1.0,1.0,0.0,0.0,True
38476,5,5,6.0,0.4,0.2,0.1,True
38477,9,4,2.0,0.5,0.5,0.0,False
38478,1,1,1.0,1.0,0.0,0.0,True
38479,1,1,2.0,0.9,0.1,0.0,True
38480,8,8,2.0,0.9,0.1,0.0,True
38481,0,0,4.0,0.7,0.1,0.1,True
38482,6,6,1.0,1.0,0.0,0.0,True
38483,6,6,3.0,0.7,0.2,0.1,True
38484,6,6,2.0,0.9,0.1,0.0,True
38485,6,6,1.0,1.0,0.0,0.0,True
38486,5,5,5.0,0.5,0.2,0.1,True
38487,6,6,2.0,0.9,0.1,0.0,True
38488,8,4,4.0,0.4,0.2,0.2,False
38489,9,9,4.0,0.5,0.3,0.1,True
38490,1,1,1.0,1.0,0.0,0.0,True
38491,6,6,1.0,1.0,0.0,0.0,True
38492,1,1,2.0,0.9,0.1,0.0,True
38493,2,2,3.0,0.4,0.4,0.2,True
38494,1,1,1.0,1.0,0.0,0.0,True
38495,4,4,4.0,0.6,0.2,0.1,True
38496,2,2,3.0,0.8,0.1,0.1,True
38497,0,0,1.0,1.0,0.0,0.0,True
38498,1,1,1.0,1.0,0.0,0.0,True
38499,9,9,2.0,0.6,0.4,0.0,True
38500,7,7,1.0,1.0,0.0,0.0,True
38501,8,8,3.0,0.7,0.2,0.1,True
38502,5,3,3.0,0.5,0.4,0.1,False
38503,0,0,3.0,0.4,0.4,0.2,True
38504,3,3,4.0,0.5,0.3,0.1,True
38505,9,9,3.0,0.8,0.1,0.1,True
38506,5,5,4.0,0.7,0.1,0.1,True
38507,1,1,1.0,1.0,0.0,0.0,True
38508,1,1,4.0,0.7,0.1,0.1,True
38509,8,8,2.0,0.9,0.1,0.0,True
38510,5,0,4.0,0.4,0.4,0.1,False
38511,6,6,1.0,1.0,0.0,0.0,True
38512,9,4,2.0,0.5,0.5,0.0,False
38513,8,9,3.0,0.5,0.3,0.2,False
38514,7,7,1.0,1.0,0.0,0.0,True
38515,2,2,1.0,1.0,0.0,0.0,True
38516,8,8,2.0,0.9,0.1,0.0,True
38517,8,5,4.0,0.5,0.2,0.2,False
38518,7,7,2.0,0.7,0.3,0.0,True
38519,6,6,1.0,1.0,0.0,0.0,True
38520,3,3,2.0,0.8,0.2,0.0,True
38521,8,8,2.0,0.8,0.2,0.0,True
38522,4,4,1.0,1.0,0.0,0.0,True
38523,7,7,1.0,1.0,0.0,0.0,True
38524,7,7,4.0,0.4,0.3,0.2,True
38525,9,9,2.0,0.9,0.1,0.0,True
38526,7,7,2.0,0.9,0.1,0.0,True
38527,1,1,1.0,1.0,0.0,0.0,True
38528,0,9,4.0,0.4,0.3,0.2,False
38529,2,2,3.0,0.7,0.2,0.1,True
38530,0,0,2.0,0.9,0.1,0.0,True
38531,5,5,4.0,0.7,0.1,0.1,True
38532,3,3,3.0,0.8,0.1,0.1,True
38533,9,9,4.0,0.7,0.1,0.1,True
38534,9,9,3.0,0.6,0.2,0.2,True
38535,7,7,1.0,1.0,0.0,0.0,True
38536,9,9,3.0,0.6,0.3,0.1,True
38537,9,9,4.0,0.6,0.2,0.1,True
38538,9,9,2.0,0.9,0.1,0.0,True
38539,1,1,2.0,0.9,0.1,0.0,True
38540,5,5,5.0,0.6,0.1,0.1,True
38541,1,1,2.0,0.9,0.1,0.0,True
38542,9,9,4.0,0.7,0.1,0.1,True
38543,3,3,2.0,0.8,0.2,0.0,True
38544,4,4,2.0,0.6,0.4,0.0,True
38545,4,4,2.0,0.7,0.3,0.0,True
38546,1,2,2.0,0.8,0.2,0.0,False
38547,2,2,1.0,1.0,0.0,0.0,True
38548,8,8,3.0,0.6,0.3,0.1,True
38549,8,8,2.0,0.7,0.3,0.0,True
38550,0,0,1.0,1.0,0.0,0.0,True
38551,1,1,1.0,1.0,0.0,0.0,True
38552,9,9,2.0,0.8,0.2,0.0,True
38553,1,1,2.0,0.9,0.1,0.0,True
38554,2,2,2.0,0.9,0.1,0.0,True
38555,6,6,3.0,0.7,0.2,0.1,True
38556,7,7,2.0,0.9,0.1,0.0,True
38557,0,0,2.0,0.9,0.1,0.0,True
38558,6,6,1.0,1.0,0.0,0.0,True
38559,7,7,4.0,0.3,0.3,0.2,True
38560,7,7,5.0,0.3,0.3,0.2,True
38561,0,0,2.0,0.9,0.1,0.0,True
38562,2,2,1.0,1.0,0.0,0.0,True
38563,6,6,4.0,0.4,0.3,0.2,True
38564,3,3,1.0,1.0,0.0,0.0,True
38565,2,2,3.0,0.7,0.2,0.1,True
38566,9,8,2.0,0.6,0.4,0.0,False
38567,6,6,1.0,1.0,0.0,0.0,True
38568,5,5,3.0,0.7,0.2,0.1,True
38569,3,3,1.0,1.0,0.0,0.0,True
38570,9,9,2.0,0.7,0.3,0.0,True
38571,9,3,5.0,0.4,0.3,0.1,False
38572,7,7,2.0,0.9,0.1,0.0,True
38573,6,6,1.0,1.0,0.0,0.0,True
38574,5,5,4.0,0.5,0.3,0.1,True
38575,6,6,4.0,0.4,0.3,0.2,True
38576,5,5,4.0,0.5,0.3,0.1,True
38577,3,3,2.0,0.8,0.2,0.0,True
38578,1,1,1.0,1.0,0.0,0.0,True
38579,4,4,1.0,1.0,0.0,0.0,True
38580,9,9,3.0,0.7,0.2,0.1,True
38581,7,7,4.0,0.6,0.2,0.1,True
38582,8,3,1.0,1.0,0.0,0.0,False
38583,5,5,4.0,0.5,0.3,0.1,True
38584,1,1,2.0,0.9,0.1,0.0,True
38585,6,6,1.0,1.0,0.0,0.0,True
38586,4,4,2.0,0.7,0.3,0.0,True
38587,7,7,1.0,1.0,0.0,0.0,True
38588,1,1,2.0,0.9,0.1,0.0,True
38589,1,1,1.0,1.0,0.0,0.0,True
38590,6,6,3.0,0.8,0.1,0.1,True
38591,7,9,5.0,0.3,0.2,0.2,False
38592,5,5,4.0,0.5,0.2,0.2,True
38593,6,6,2.0,0.9,0.1,0.0,True
38594,9,9,1.0,1.0,0.0,0.0,True
38595,1,1,2.0,0.6,0.4,0.0,True
38596,3,3,5.0,0.6,0.1,0.1,True
38597,8,8,2.0,0.9,0.1,0.0,True
38598,4,4,1.0,1.0,0.0,0.0,True
38599,5,5,2.0,0.8,0.2,0.0,True
38600,0,0,1.0,1.0,0.0,0.0,True
38601,1,1,1.0,1.0,0.0,0.0,True
38602,1,1,2.0,0.9,0.1,0.0,True
38603,8,8,2.0,0.9,0.1,0.0,True
38604,2,8,5.0,0.3,0.3,0.2,False
38605,1,1,4.0,0.7,0.1,0.1,True
38606,1,1,1.0,1.0,0.0,0.0,True
38607,0,0,2.0,0.9,0.1,0.0,True
38608,7,7,1.0,1.0,0.0,0.0,True
38609,0,0,2.0,0.9,0.1,0.0,True
38610,5,5,1.0,1.0,0.0,0.0,True
38611,9,9,4.0,0.7,0.1,0.1,True
38612,0,0,1.0,1.0,0.0,0.0,True
38613,7,7,2.0,0.9,0.1,0.0,True
38614,2,2,3.0,0.8,0.1,0.1,True
38615,6,6,2.0,0.9,0.1,0.0,True
38616,5,5,4.0,0.5,0.3,0.1,True
38617,3,3,1.0,1.0,0.0,0.0,True
38618,7,7,2.0,0.9,0.1,0.0,True
38619,3,3,2.0,0.9,0.1,0.0,True
38620,3,3,4.0,0.6,0.2,0.1,True
38621,9,9,2.0,0.7,0.3,0.0,True
38622,3,3,3.0,0.8,0.1,0.1,True
38623,8,8,2.0,0.7,0.3,0.0,True
38624,1,1,1.0,1.0,0.0,0.0,True
38625,9,9,1.0,1.0,0.0,0.0,True
38626,7,7,1.0,1.0,0.0,0.0,True
38627,3,3,3.0,0.8,0.1,0.1,True
38628,3,3,2.0,0.9,0.1,0.0,True
38629,3,3,1.0,1.0,0.0,0.0,True
38630,0,0,2.0,0.9,0.1,0.0,True
38631,4,9,3.0,0.7,0.2,0.1,False
38632,7,7,2.0,0.9,0.1,0.0,True
38633,2,2,2.0,0.9,0.1,0.0,True
38634,6,6,1.0,1.0,0.0,0.0,True
38635,6,4,4.0,0.6,0.2,0.1,False
38636,7,7,2.0,0.9,0.1,0.0,True
38637,6,6,1.0,1.0,0.0,0.0,True
38638,4,4,2.0,0.8,0.2,0.0,True
38639,4,9,2.0,0.8,0.2,0.0,False
38640,1,1,1.0,1.0,0.0,0.0,True
38641,6,6,1.0,1.0,0.0,0.0,True
38642,2,1,4.0,0.5,0.3,0.1,False
38643,9,9,1.0,1.0,0.0,0.0,True
38644,7,7,3.0,0.8,0.1,0.1,True
38645,3,3,2.0,0.9,0.1,0.0,True
38646,7,7,3.0,0.8,0.1,0.1,True
38647,1,1,1.0,1.0,0.0,0.0,True
38648,0,0,1.0,1.0,0.0,0.0,True
38649,1,1,1.0,1.0,0.0,0.0,True
38650,5,5,2.0,0.9,0.1,0.0,True
38651,3,3,1.0,1.0,0.0,0.0,True
38652,4,4,1.0,1.0,0.0,0.0,True
38653,8,3,4.0,0.3,0.3,0.3,False
38654,0,0,1.0,1.0,0.0,0.0,True
38655,9,9,3.0,0.7,0.2,0.1,True
38656,6,6,3.0,0.6,0.3,0.1,True
38657,2,2,2.0,0.9,0.1,0.0,True
38658,6,6,1.0,1.0,0.0,0.0,True
38659,6,6,3.0,0.6,0.3,0.1,True
38660,4,4,1.0,1.0,0.0,0.0,True
38661,5,5,2.0,0.9,0.1,0.0,True
38662,5,5,4.0,0.7,0.1,0.1,True
38663,2,2,4.0,0.5,0.2,0.2,True
38664,8,8,3.0,0.7,0.2,0.1,True
38665,5,8,3.0,0.6,0.3,0.1,False
38666,5,5,5.0,0.4,0.2,0.2,True
38667,6,6,2.0,0.9,0.1,0.0,True
38668,6,1,5.0,0.6,0.1,0.1,False
38669,7,7,3.0,0.8,0.1,0.1,True
38670,8,8,5.0,0.6,0.1,0.1,True
38671,9,9,3.0,0.8,0.1,0.1,True
38672,9,9,2.0,0.9,0.1,0.0,True
38673,1,1,2.0,0.9,0.1,0.0,True
38674,4,4,1.0,1.0,0.0,0.0,True
38675,4,4,2.0,0.6,0.4,0.0,True
38676,9,9,3.0,0.6,0.3,0.1,True
38677,1,1,1.0,1.0,0.0,0.0,True
38678,5,5,5.0,0.4,0.3,0.1,True
38679,8,8,4.0,0.6,0.2,0.1,True
38680,9,9,2.0,0.9,0.1,0.0,True
38681,5,5,1.0,1.0,0.0,0.0,True
38682,1,1,1.0,1.0,0.0,0.0,True
38683,6,6,1.0,1.0,0.0,0.0,True
38684,3,3,2.0,0.9,0.1,0.0,True
38685,4,9,4.0,0.4,0.4,0.1,False
38686,2,2,3.0,0.8,0.1,0.1,True
38687,0,0,1.0,1.0,0.0,0.0,True
38688,2,2,2.0,0.7,0.3,0.0,True
38689,8,9,5.0,0.4,0.3,0.1,False
38690,1,1,2.0,0.9,0.1,0.0,True
38691,5,5,2.0,0.9,0.1,0.0,True
38692,3,3,4.0,0.5,0.3,0.1,True
38693,5,5,1.0,1.0,0.0,0.0,True
38694,6,6,2.0,0.8,0.2,0.0,True
38695,4,1,5.0,0.4,0.2,0.2,False
38696,8,8,2.0,0.9,0.1,0.0,True
38697,8,8,4.0,0.6,0.2,0.1,True
38698,3,3,3.0,0.8,0.1,0.1,True
38699,2,2,3.0,0.7,0.2,0.1,True
38700,3,3,3.0,0.7,0.2,0.1,True
38701,0,0,1.0,1.0,0.0,0.0,True
38702,8,8,1.0,1.0,0.0,0.0,True
38703,8,8,4.0,0.6,0.2,0.1,True
38704,2,2,2.0,0.9,0.1,0.0,True
38705,4,4,2.0,0.6,0.4,0.0,True
38706,0,0,5.0,0.3,0.3,0.2,True
38707,1,1,1.0,1.0,0.0,0.0,True
38708,9,3,4.0,0.5,0.2,0.2,False
38709,3,3,3.0,0.6,0.3,0.1,True
38710,4,4,3.0,0.7,0.2,0.1,True
38711,1,1,1.0,1.0,0.0,0.0,True
38712,0,0,2.0,0.9,0.1,0.0,True
38713,0,0,1.0,1.0,0.0,0.0,True
38714,7,9,3.0,0.7,0.2,0.1,False
38715,8,8,2.0,0.6,0.4,0.0,True
38716,9,9,2.0,0.9,0.1,0.0,True
38717,6,6,2.0,0.8,0.2,0.0,True
38718,4,4,2.0,0.9,0.1,0.0,True
38719,3,3,1.0,1.0,0.0,0.0,True
38720,8,8,3.0,0.8,0.1,0.1,True
38721,3,3,4.0,0.7,0.1,0.1,True
38722,5,5,6.0,0.2,0.2,0.2,True
38723,6,6,1.0,1.0,0.0,0.0,True
38724,5,5,3.0,0.5,0.4,0.1,True
38725,1,1,2.0,0.9,0.1,0.0,True
38726,4,6,3.0,0.7,0.2,0.1,False
38727,8,8,2.0,0.9,0.1,0.0,True
38728,9,9,4.0,0.5,0.2,0.2,True
38729,1,1,2.0,0.9,0.1,0.0,True
